location,image_link-src,city
"Union Station, 2501 Wall Ave, Ogden, UT 84401",https://lh5.googleusercontent.com/p/AF1QipNphqyuiYFWkNtNBdNi-Hmdi9LpBi56lExwbzEC=w408-h271-k-no,Ogden
"345 Zoo Cir, Wheeling, WV 26003",https://lh5.googleusercontent.com/p/AF1QipOzN__8_HRfFLE3uivtq1gfAytmpeyyAo884bYG=w426-h240-k-no,Wheeling
"1330 Oglebay Dr, Wheeling, WV 26003",https://lh5.googleusercontent.com/p/AF1QipP-W4ir2-vuwCVaMOoFHh8DeIcNJfgaXh7Cyv7g=w426-h240-k-no,Wheeling
"415 Couch Dr, Oklahoma City, OK 73102",https://lh5.googleusercontent.com/p/AF1QipNmuiNIa-mj63D3FFOMTOznUH_GSiPYIyvcL0Z7=w408-h291-k-no,Oklahoma City
"620 N Harvey Ave, Oklahoma City, OK 73102",https://lh5.googleusercontent.com/p/AF1QipOs0Ip0n0wGvt88jxbCjnrEEE-94VWlfvst8yG5=w408-h261-k-no,Oklahoma City
"2000 Remington Pl, Oklahoma City, OK 73111",https://lh5.googleusercontent.com/p/AF1QipOYQQ_Hf-xJey6nq5um_g22BlbkUPB7Es2pS5HZ=w408-h306-k-no,Oklahoma City
"3330 Atwood Ave, Madison, WI 53704",https://lh5.googleusercontent.com/p/AF1QipMugiu_Sbxbbgang3w1Y_U2xe92Btrk678u-mw9=w408-h306-k-no,Madison
"101 Barrack St, Trenton, NJ 08608",https://lh5.googleusercontent.com/p/AF1QipPiVSq2oaR8B5xJ8eIq7cwfRMf7NYpT216WhSbi=w408-h272-k-no,Trenton
"16 Cony St, Augusta, ME 04330",https://lh5.googleusercontent.com/p/AF1QipOMMxyxeHIFU_Ush7JYYi2o72sbT1T2QuQWz3W5=w408-h306-k-no,Augusta
"526 E Adams St, Springfield, IL 62701",https://lh3.googleusercontent.com/proxy/DJQzjPc9jyzvGsXAR4lmf8rkg5-3I3kwIodoeva9GedPp5cuSYy5Ywe9pX5eaYdUC7RpmLW3n6nRRqYz_cqDyW2Rrgpn9Mxh7EsBNYz8UqU8ga_62aYQ_LWxkph5BfvlUF8b6VlKDXnc42m5hh1VamtbE6NfMA=w408-h290-k-no,Springfield
"1 Prince St, Alexandria, VA 22314",https://lh5.googleusercontent.com/p/AF1QipN3I5alOd3QSUfP988Kbcw5fcrf11ZC2Rw5PmOQ=w408-h305-k-no,Alexandria
"4002 Wallace St, San Diego, CA 92110",https://lh5.googleusercontent.com/p/AF1QipMIW3T-bs3gRNGNrKITW98R3JJJ_SLGpbx3Cj6V=w408-h306-k-no,San Diego
"1831 Demaris Dr, Cody, WY 82414",https://lh5.googleusercontent.com/p/AF1QipOf_vRQ5GD4fR5GT1ioEPeMYZNfbw5T506kNZ0S=w408-h306-k-no,Cody
"3701 S 10th St, Omaha, NE 68107",https://lh5.googleusercontent.com/p/AF1QipM-ql78yz46DGynt2tb1l7i8gK8zOAfN8dCQqiP=w408-h272-k-no,Bellevue
"500 S 20th St, Omaha, NE 68102",https://lh5.googleusercontent.com/p/AF1QipPYj60sbKEHJ16NxUXohTLHb-B4E_YELa4ywBHt=w408-h305-k-no,Omaha
"117 West St, New York, NY 10006",https://lh5.googleusercontent.com/p/AF1QipOR6V6Qff_aAHhHcgaCpWYXJJ59g-9uc8tsSQmk=w408-h306-k-no,New York
"747 Kapahulu Ave, Honolulu, HI 96816",https://lh5.googleusercontent.com/p/AF1QipOqQN8e7SKvhto8hTFWXTSTnCJr7F9dTd-Ncn6n=w408-h306-k-no,Honolulu
"321 Montgomery St, Syracuse, NY 13202",https://lh5.googleusercontent.com/p/AF1QipO0UOBEIrbtufzTlazyIrVmmx_MDpNxJmuogY7s=w436-h240-k-no,Syracuse
"145 W 11th St, Dubuque, IA 52001",https://lh5.googleusercontent.com/p/AF1QipPIdIOQ2969-3_pP7wNOW7STwGviW3-DaEzEGdi=w408-h272-k-no,Dubuque
"2820 SE Ferry Slip Rd, Newport, OR 97365",https://lh5.googleusercontent.com/p/AF1QipOnBvtTQQvFMEsCpQMTeNn01QKQm-LLn6QoVuWZ=w408-h306-k-no,Oregon City
"1945 SE Water Ave, Portland, OR 97214",https://lh5.googleusercontent.com/p/AF1QipMTmsg0JpRjBUBz-zUZj2vI8yXPh201OKyopIj9=w408-h306-k-no,Portland
"900 Court St NE, Salem, OR 97301",https://lh5.googleusercontent.com/p/AF1QipMM8eEffvTxan59d1JkhzLjE0OlUf54bwdrjgOL=w556-h240-k-no,Salem
"4001 SW Canyon Rd, Portland, OR 97221",https://lh5.googleusercontent.com/p/AF1QipOQlQyKR5Em03d0i9qSySNARfpTqhieIVhCZpBz=w408-h544-k-no,Portland
"777 E Princeton St, Orlando, FL 32803",https://lh5.googleusercontent.com/p/AF1QipNDwvyG80jxQQKYWfL9WpZJzRvGwk3enOygReJ3=w408-h306-k-no,Orlando
"1706 Locust St, Philadelphia, PA 19103",https://lh5.googleusercontent.com/p/AF1QipPlQzE8xaIphNhrHTzl8UORdFfsmBgJEHiNUF5a=w408-h247-k-no,Philadelphia
"The Embarcadero, San Francisco, CA 94133",https://lh5.googleusercontent.com/p/AF1QipOmRnPnDs1YKRg3pQdVPzXjCtRw1CktlXawof8=w408-h306-k-no,San Francisco
"2000 W Wisconsin Ave, Milwaukee, WI 53233",https://lh5.googleusercontent.com/p/AF1QipOG43JIytX4LPZz9yeyNyxT_tjVKHSltKS3HI5q=w408-h306-k-no,Milwaukee
"1265 Lombardi Ave, Green Bay, WI 54304",https://lh5.googleusercontent.com/p/AF1QipMSugNUvgpGMM_WFxNZ2fpNKU1CJehs046RV7Vh=w408-h306-k-no,Green Bay
"800 Stainback Hwy, Hilo, HI 96720",https://lh5.googleusercontent.com/p/AF1QipNIjkFfXpXCSiCWf85W8_6CQlQjBUv6bVtlXNHD=w408-h306-k-no,Hilo
"1330 Grand Ave, Des Moines, IA 50309",https://lh5.googleusercontent.com/proxy/5pImYJDf1kr5QSCL8zJUaRy-K1oFUH2VC1XIp7RgjhJv3T_sdEVDaA91KJWjxSxBF8iBxwYbAvZssLZSpjigAYUPpbO5HvxOtq87Bmjn4uR1lVb4oyLhkyFT5_cX4LMwNjAgGdHs2SKNpxJiTQKwKqMFQCNUjOg=w408-h272-k-no,Des Moines
"1400 1st Ave N, Great Falls, MT 59401",https://lh5.googleusercontent.com/p/AF1QipNEsXL-oL5kFU4epBMwMmDGKo-uIAP-ghABsJGp=w408-h306-k-no,Great Falls
"1345 Lowell Ave, Park City, UT 84060",https://lh5.googleusercontent.com/p/AF1QipPOLRNadlHwnqjyp7h899qWAraG3sakigs0U5YR=w408-h306-k-no,Park City
"528 Main St, Park City, UT 84060",https://lh5.googleusercontent.com/p/AF1QipMi5O_HAjdnLPaAz6qaVMBNpytuPayELjUGqpIS=w408-h271-k-no,Park City
"780 Main St, Park City, UT 84060",https://lh5.googleusercontent.com/p/AF1QipOIvtRhmythRX4JxP_FMXxrmY_soVf06fKGOsQE=w408-h306-k-no,Park City
"3225 Perkins Rd, Baton Rouge, LA 70808",https://lh5.googleusercontent.com/p/AF1QipPbKkielWtd-Yy3B0s70_WdYcn1kahzAtEJZq0=w408-h306-k-no,Baton Rouge
"4 N Main St, Moab, UT 84532",https://lh5.googleusercontent.com/p/AF1QipOKjI-i8gdtw9JpJl97n31bqCmLr0_n72LeoLuc=w408-h271-k-no,Moab
"311 S Franklin St, Syracuse, NY 13202",https://lh5.googleusercontent.com/p/AF1QipOvWnhgvkb08kqJOy1pClSL5o932p1U9kEEoGuT=w408-h271-k-no,Syracuse
"380 General Dr, Sumter, SC 29150",https://lh5.googleusercontent.com/p/AF1QipNQLRpsVXL6niSAlIykJk8zeMJv6SSDDF07fSn8=w408-h725-k-no,Sumter
"40 Patriots Point Rd, Mt Pleasant, SC 29464",https://lh5.googleusercontent.com/p/AF1QipORLg4IQfv_MhUr0snXX7Jk9qLaUUcLp7eZBuOi=w426-h240-k-no,Mt Pleasant
"94-801 Kamehameha Hwy, Waipahu, HI 96797",https://lh5.googleusercontent.com/p/AF1QipNIVBIwM7ZflxMZmGblfYd30sdgGcFIciFCHz4h=w408-h306-k-no,Waipahu
"9 Campus Rd S, Brunswick, ME 04011",https://lh5.googleusercontent.com/p/AF1QipOn20TomfHHIh5DLDTnIMB30ONnfwtxlk3_Nd4-=w408-h306-k-no,Brunswick
"2985 Las Vegas Blvd S, Las Vegas, NV 89109",https://lh5.googleusercontent.com/p/AF1QipPzIrH_q2wBpknrVPdD3m9Gu5tg12oBq8zvsg9-=w408-h271-k-no,Las Vegas
"2201 N Field St, Dallas, TX 75201",https://lh5.googleusercontent.com/p/AF1QipPdCDIXA5OmS_dum5xsZ65n-3Pd0YQvG8ORUKXP=w408-h306-k-no,Dallas
"7930 SW 77th St, Redmond, OR 97756",https://lh5.googleusercontent.com/p/AF1QipMSYo-adi8UKpC5QwcyeNb5u7Cz2R5BluWimPoY=w408-h306-k-no,Oregon City
"Western Trail NW, Albuquerque, NM 87120",https://lh5.googleusercontent.com/p/AF1QipNDlwayPYrdUS6-mmla2-GKxfl-mNOay220zfjB=w408-h306-k-no,Albuquerque
"131 N Duluth Ave, Sioux Falls, SD 57104",https://lh5.googleusercontent.com/p/AF1QipNa3PGXhnuamQLW2J3hyZYY_vuNZ6itudSCe0U_=w408-h306-k-no,Sioux Falls
"225 Commercial St, Waterloo, IA 50701",https://lh5.googleusercontent.com/p/AF1QipNFM4Yo0NWhkKdYsbyKaSIcAs1XHoLjvN8YCW5m=w408-h306-k-no,Waterloo
"1020 South St, Philadelphia, PA 19147",https://lh5.googleusercontent.com/p/AF1QipNr-ZWOGH9kf4IVxBaqtk8Y0JOdZY4KFJgbSkGP=w408-h306-k-no,Philadelphia
"2727 S Rockford Rd, Tulsa, OK 74114",https://lh5.googleusercontent.com/p/AF1QipNOsUxW1jX_fsqPyvtb9e9eDqe4PwrBJ8S1N6tD=w408-h408-k-no,Tulsa
"1101 Biscayne Blvd, Miami, FL 33132",https://lh5.googleusercontent.com/p/AF1QipOestaZQCQBYaDeK4j6-nvlsPbuQ9NHYbaHf7tk=w408-h306-k-no,Miami
"1 Schenley Drive, Pittsburgh, PA 15213",https://lh5.googleusercontent.com/p/AF1QipM927oinjE5eQWGA9tdJNyLq2IfeL2LDguFv_zi=w408-h306-k-no,Pittsburgh
"330 Riverfront Terrace, Eau Claire, WI 54703",https://lh5.googleusercontent.com/p/AF1QipOZhg6K2O7jqXAWRtLPLvSLtj_VWAlEHzqwqAS_=w408-h544-k-no,Eau Claire
"1320 Monroe Dr NE, Atlanta, GA 30306",https://lh5.googleusercontent.com/p/AF1QipNTQW8Dxvqw3LNxEBdYEoKCRdbPMoLlkxD4O1sU=w408-h306-k-no,Atlanta
"227 25th St, Ogden, UT 84401",https://lh5.googleusercontent.com/p/AF1QipPFYQTQ3nXupmj_C7xTbutJtoLJd5v_7TWhntF6=w408-h272-k-no,Ogden
"79 Water St, Plymouth, MA 02360",https://lh5.googleusercontent.com/p/AF1QipPIf-Cym8HRyAUksxXWIFuukPZEe5diDtvLrlC7=w408-h306-k-no,Plymouth
"265 Kaelepulu Dr, Kailua, HI 96734",https://lh5.googleusercontent.com/p/AF1QipN2IUPCXFvoWhyC34WYe1JqzVqL8TynZ-9bbO18=w408-h271-k-no,Kailua
"2 Oak St Ext, Rutland, VT 05701",https://lh5.googleusercontent.com/p/AF1QipPerxW71STAr60o-9dCZA3IHipwQwklK3BoXIKs=w408-h302-k-no,Rutland
"709 N La Brea Ave, Los Angeles, CA 90038",https://lh5.googleusercontent.com/p/AF1QipO1q6anibBtCJdhFn9IuRgajWSeT9B01Ts5Pn_7=w408-h306-k-no,Los Angeles
"375 Red Hills Pkwy, St. George, UT 84770",https://lh5.googleusercontent.com/p/AF1QipOqLuKuqSDFASrRa1XByd0wrnANWQnopvGnhO0G=w408-h272-k-no,St. George
"3201 South Coddington, Lincoln, NE 68522",https://lh5.googleusercontent.com/p/AF1QipOR8V6FTpZ4kVBMmj7n45Vb7gxM7PxiCwxfqZ96=w408-h270-k-no,Lincoln
"1710 US-31 North, Traverse City, MI 49686",https://lh5.googleusercontent.com/p/AF1QipPwkOEilct-1Z5-IPhEKpVnk7SNJY8rkoNfNbT5=w408-h271-k-no,Traverse City
"3229 NW Pittock Dr, Portland, OR 97210",https://lh5.googleusercontent.com/p/AF1QipMQJnpaQAJouC0hxnv08Hu4AwjzZcyj5kTpivnD=w408-h272-k-no,Portland
"7370 Baker St, Pittsburgh, PA 15206",https://lh5.googleusercontent.com/p/AF1QipMhAdcV-l9Waw38tOSmJCKJU_w90BYQYXPx6htJ=w408-h306-k-no,Pittsburgh
"704 1st Ave N, Fargo, ND 58102",https://lh5.googleusercontent.com/p/AF1QipP1HFaWsj9I89NgQQ4UTjtQcZlZy66vX42FA4yC=w426-h240-k-no,Fargo
"1375 E Broadway Dr, Appleton, WI 54913",https://lh5.googleusercontent.com/p/AF1QipNBmdtjVuPCjUleP2dAl6eJiAMlhd8en4C6xC8b=w408-h306-k-no,Appleton
"334 S Water St, Providence, RI 02903",https://lh5.googleusercontent.com/p/AF1QipMCfcarrDLDx0qlrQZP-hGmQu3oVAsNuxBePEsS=w408-h408-k-no,Providence
"1 Playland Pkwy, Rye, NY 10580",https://lh5.googleusercontent.com/p/AF1QipPzwZcgkNCvvEKlQSrki0VtomUNkSQJJ796TMfV=w426-h240-k-no,Yonkers
"1 Paseo de San Antonio, San Jose, CA 95113",https://lh5.googleusercontent.com/p/AF1QipN6WJKsEZ2LCAutx5QIQhjrn3xN6ubU4CfsOO1E=w408-h541-k-no,San Jose
"6 Spring Ln, Plymouth, MA 02360",https://lh5.googleusercontent.com/p/AF1QipPOyHPZHCdd0jXn8ebnhNnRMQ0mUvph14SQWx2g=w408-h274-k-no,Plymouth
"137 Warren Ave, Plymouth, MA 02360",https://lh5.googleusercontent.com/p/AF1QipP-huCBvOWN7LeeFBr70evGN79JU3i_d1QSCb-f=w408-h306-k-no,Plymouth
"601 Commonwealth Pl, Pittsburgh, PA 15222",https://lh5.googleusercontent.com/p/AF1QipM0c7E0h2d4JhX1cCnzdVy_j49mr8_jN_VCiWA=w408-h305-k-no,Pittsburgh
"672 Sugar Hill Rd, Sugar Hill, NH 03586",https://lh5.googleusercontent.com/p/AF1QipO0aJhOP2gdmB_tvZfb2fNx3kTqZx1T9xLQANhu=w408-h272-k-no,Littleton
"72 Queen St, Charleston, SC 29401",https://lh5.googleusercontent.com/p/AF1QipNpO6U1PNjLDbApBhFRGyIphKAbqiOCXcYy7c1u=w408-h544-k-no,Charleston
"510 Piedmont Ave NE, Atlanta, GA 30308",https://lh5.googleusercontent.com/p/AF1QipMlmApJGc3kCIRC-GHuhpPcDy_g2LowFuYFmtff=w408-h241-k-no,Atlanta
"Poor House Rd, Martinsburg, WV 25403",https://lh5.googleusercontent.com/p/AF1QipNpukOGnLrRlMSAeh2JWwi__WcjsuaNs8X5E5pF=w408-h306-k-no,Martinsburg
"12 Captain Strout Cir, Cape Elizabeth, ME 04107",https://lh5.googleusercontent.com/p/AF1QipMHxOoA5eYDZlekugr6Cv1VFOPEPJTy6cLNny5l=w408-h306-k-no,Portland
"7 Congress Sq, Portland, ME 04101",https://lh5.googleusercontent.com/p/AF1QipP4yInj1_KyGx28ADGqTUwzv3Ogc2dQWd8-UIwJ=w408-h306-k-no,Portland
"138 Congress St, Portland, ME 04101",https://lh5.googleusercontent.com/p/AF1QipN03D8nbnZ5E1E05p8eX2bRXXlXF-gRy-zeoHE3=w408-h544-k-no,Portland
"10 Middle Street, Portsmouth, NH 03801",https://lh5.googleusercontent.com/p/AF1QipN-5gLlN-irL9Bzj2uRcbmtIxrlzmHU4ONxlJ9d=w408-h272-k-no,Portsmouth
"1301 S Pennsylvania Ave, Lansing, MI 48912",https://lh5.googleusercontent.com/p/AF1QipO4QO9mpiEKrs4bpcMhyT_pmfFgE0vdefzKITbY=w426-h240-k-no,Lansing
"2730 Harper St, Lawrence, KS 66046",https://lh5.googleusercontent.com/p/AF1QipM1zLagCEh2-V21G2122ZJmqHZmRMW4VXkFL4lv=w408-h306-k-no,Lawrence
"105 Marcy St, Portsmouth, NH 03801",https://lh5.googleusercontent.com/p/AF1QipO9HljryVjtgouKb2Gi1Lu8S27uHUEDiHs_PMBx=w408-h276-k-no,Portsmouth
"172 Temple St, New Haven, CT 06510",https://lh5.googleusercontent.com/p/AF1QipPR7PwQmeDbYh_pQj9jGlyNam15ZBm1nte_X0P-=w408-h272-k-no,New Haven
"2500 Wyatt Earp Way, Park City, UT 84060",https://lh5.googleusercontent.com/p/AF1QipMKY-uVtaUqaJpl1JFlZyYXFq5CHB7WVDogVG6c=w408-h306-k-no,Park City
"500 Church St, Nashville, TN 37219",https://lh5.googleusercontent.com/p/AF1QipOucVSjePlM9Gt8YJzDcysBWE3Mt9tSPYAE_6RH=w408-h579-k-no,Nashville
"3455 Nuckolls Ave, Pueblo, CO 81005",https://lh5.googleusercontent.com/p/AF1QipNpbtHFaQMOo0cMx5Ng70dBYNhAJOvu_fIgBacA=w408-h272-k-no,Pueblo
"520 Ashe Ave, Raleigh, NC 27606",https://lh5.googleusercontent.com/p/AF1QipPh7p7p92cctc18UpSWLRhRFSjF5ZVrnUavX3VS=w408-h306-k-no,Raleigh
"1717 W 12th St, Davenport, IA 52804",https://lh5.googleusercontent.com/p/AF1QipOidaOFKy_R6uZzazX3pDW5T2afU-sQPQHTsvQp=w408-h306-k-no,Davenport
"1451 E Pythian St, Springfield, MO 65802",https://lh5.googleusercontent.com/p/AF1QipOephjApZO_AhOEB7EsjyV-lPFOUrvwO3edlDo=w408-h546-k-no,Springfield
"701 Silver Creek Rd NE, Rochester, MN 55906",https://lh5.googleusercontent.com/p/AF1QipMA8DcfejaZafJ0uZjEB3PXinriefUGVcQV_YjJ=w408-h544-k-no,Rochester
"701 Silver Creek Rd NE, Rochester, MN 55906",https://lh5.googleusercontent.com/p/AF1QipPowqz67KmxMP-fzC5Mfue9xJoB30I1DYvZ3BkG=w426-h240-k-no,Rochester
"2132 Middlebury Rd, Middlebury, CT 06762",https://lh5.googleusercontent.com/p/AF1QipPOS1ZRo95wKgxjigDZDGcxf_jYgeSAY6i07uBJ=w408-h306-k-no,Waterbury
"600 Quiet Waters Park Rd, Annapolis, MD 21403",https://lh5.googleusercontent.com/p/AF1QipMKUakGyUI4eJMOvef00rnCR0rqQBsUOYMvt6y0=w408-h272-k-no,Annapolis
"10 N Lake Ave, Worcester, MA 01604",https://lh5.googleusercontent.com/p/AF1QipMWY84eF5rYmj_EM2FDUf4Olw07u2aD52W8QDAI=w408-h408-k-no,Worcester
"307 W 600 S, Salt Lake City, UT 84101",https://lh5.googleusercontent.com/p/AF1QipPBy6dgWTKxDWYWD-m0Hg9Rfoqz28BbRNBgGVHj=w408-h306-k-no,Salt Lake City
"240 Museum Dr, Lansing, MI 48933",https://lh5.googleusercontent.com/p/AF1QipNzT1FPP8qvqWVk3NV4qVICv9hNAI3zoZvLFURW=w408-h306-k-no,Lansing
"3870 N Perryville Rd, Rockford, IL 61114",https://lh5.googleusercontent.com/p/AF1QipOLXtgtSvGW7DItVv0xvVaFjrUDVBPmi7kADMoq=w533-h240-k-no,Rockford
"20 N Main St, Providence, RI 02903",https://lh5.googleusercontent.com/p/AF1QipOlIBG2u6q5uLLZu8CkGKntBgVJYHEincl1igXi=w408-h483-k-no,Providence
"1939 Scottsville Rd, Bowling Green, KY 42104",https://lh5.googleusercontent.com/p/AF1QipP6bwvhMRN4uN6adZrklJuVYqxtYnnort7gRWy-=w453-h240-k-no,Bowling Green
"242 E Main St, Thomaston, CT 06787",https://lh5.googleusercontent.com/p/AF1QipNqlVup40cMfTGUPtuArIUkK4K4jg0RoLibCfk5=w408-h306-k-no,Waterbury
"1132 W MacArthur Ave, Eau Claire, WI 54701",https://lh5.googleusercontent.com/p/AF1QipMv7Bi4lqUlT6ve5BmaclGRQM7UhmGPMnCQ2Wt0=w408-h544-k-no,Eau Claire
"7101 S 3rd St, Broken Arrow, OK 74011",https://lh5.googleusercontent.com/p/AF1QipOutGI8fg4Io6B4XdgteRQtna4jMiZlECxM_OCl=w426-h240-k-no,Broken Arrow
".282291, -.866343, 32 AL-106, Las Cruces, NM 88005",https://lh5.googleusercontent.com/p/AF1QipNqIVzX58BZ20MK7fdeAYJvZGawkihXp0avoQMh=w412-h240-k-no,Las Cruces
"300 Wakara Way, Salt Lake City, UT 84108",https://lh5.googleusercontent.com/p/AF1QipP005N-CgriYhymJNvizuA2sBgbyZftP5nLnHKU=w408-h306-k-no,Salt Lake City
"375 Red Hills Pkwy, St. George, UT 84770",https://lh5.googleusercontent.com/p/AF1QipPAZRU5ajYDKL_G40TkldotQvdbSWIXn-mcpChY=w408-h306-k-no,St. George
"2050 White Pine Canyon Rd, Park City, UT 84060",https://lh5.googleusercontent.com/p/AF1QipN90sRwmhMDEUZwpIKahBHojI8rYhBMPC8lN1q5=w425-h240-k-no,Park City
"4255 23rd Ave S, Fargo, ND 58104",https://lh5.googleusercontent.com/p/AF1QipOltrqqUuKkOuP3_3ChX3zxHmJcGmpKaXTccSsF=w426-h240-k-no,Fargo
"1000 Scenic Loop Dr, Las Vegas, NV 89161",https://lh5.googleusercontent.com/p/AF1QipPH6MAvA28twTBaVhKSj2_49WSUkxUcT2BDy0s3=w408-h306-k-no,Las Vegas
"808 W Sioux Ave Ste 200, Pierre, SD 57501",https://lh5.googleusercontent.com/p/AF1QipNjX6wxy1HKHrKMRSnN0YBznwoDHaUwHWByGXSx=w408-h270-k-no,Pierre
"212 S Park Ave, Helena, MT 59601",https://lh5.googleusercontent.com/p/AF1QipOHQqPhPOa9VJgUkJs0RjhaKZtL2XeOSvr4tW8w=w408-h272-k-no,Helena
"8955 US-16, Rapid City, SD 57702",https://lh5.googleusercontent.com/p/AF1QipOQyC3biqg3ByJFGLnxKXcfPadx-EVzs5hWf18A=w408-h291-k-no,Rapid City
"300 Reunion Blvd E, Dallas, TX 75207",https://lh5.googleusercontent.com/p/AF1QipM2zUmFCr_FNbkhIanLfKyRMz1AAWqaf9wtT_rD=w408-h470-k-no,Dallas
"4257 Nicollet Ave, Minneapolis, MN 55409",https://lh5.googleusercontent.com/p/AF1QipMLQW4-yPd7qsSYC41A0iShc8m-poX0Bj-CmIhY=w408-h306-k-no,Minneapolis
"2250 Reynolda Rd, Winston-Salem, NC 27106",https://lh5.googleusercontent.com/p/AF1QipMBgeo1e6vTgeV50sD7CSRWIrRaJGP2d48MjWVB=w408-h271-k-no,Winston-Salem
"2502 NW Cache Rd A, Lawton, OK 73505",https://lh5.googleusercontent.com/p/AF1QipOWuUT8-TKlCbRnSLmlN9yq3H19rUD5q-eZzOaW=w408-h306-k-no,Lawton
"2901 Candelaria Rd NW, Albuquerque, NM 87107",https://lh5.googleusercontent.com/p/AF1QipNREtUOO6PqU2ISvPUnIuZ63jaDG4I0gOUmAYod=w408-h330-k-no,Albuquerque
"88 River Rd, Gatlinburg, TN 37738",https://lh5.googleusercontent.com/p/AF1QipODROvJUNdY9oU-SaakwIFkw_Zu8W1MIckUhQfh=w408-h306-k-no,Gatlinburg
"1441 Boardwalk Corner of Boardwalk and, N New York Ave, Atlantic City, NJ 08401",https://lh5.googleusercontent.com/p/AF1QipPq7bUR3xl7nkVkjLhutm6vbakl9lTwyaRhVku_=w408-h286-k-no,Atlantic City
"228 W Chestnut Hill Rd, Newark, DE 19713",https://lh5.googleusercontent.com/p/AF1QipPXo6vZpkZvSaOaIBADswWv2iaooqeRm7rX6wIb=w408-h306-k-no,Newark
"3600 Arline Ave, Muskogee, OK 74401",https://lh5.googleusercontent.com/p/AF1QipNNY2VLnErVMpnm0UU1TSX2YdI2_xcgvlDU_XMF=w408-h306-k-no,Muskogee
"74 S Main St, Woonsocket, RI 02895",https://lh5.googleusercontent.com/p/AF1QipOfvOUNw1b6ot00yPJj_tFbyItKWHcI2zxw1MVX=w408-h306-k-no,Woonsocket
"500 Wildlife Pkwy, Columbia, SC 29210",https://lh5.googleusercontent.com/p/AF1QipNknSONUpeqnBBH25zbe3DhFN3BAzT2IOWr74D0=w408-h306-k-no,Columbia
"200 Water St NE, Salem, OR 97301",https://lh5.googleusercontent.com/p/AF1QipPPa5_FddBAEjpx9SLWY3-PzSHcAQyo1jppc5fR=w408-h306-k-no,Salem
"1600 S Beltline Hwy W, Scottsbluff, NE 69361",https://lh5.googleusercontent.com/p/AF1QipM_9Py-amqOIIlqkUrnEZkwINlCn_w5rLvEDlAi=w621-h240-k-no,Scottsbluff
"500 Jackson Ave, Naperville, IL 60540",https://lh5.googleusercontent.com/p/AF1QipPEn1UbEK1y93mZDgx6WGUM8SE4YMbUmsmZZbdG=w426-h240-k-no,Naperville
"Riverwalk, Chicago, IL 60601",https://lh5.googleusercontent.com/p/AF1QipMJZ_gIRR8jChN49fFdtWF5k87uo-4dnHmyvJho=w426-h240-k-no,Chicago
"6692 Cedar Ln, Columbia, MD 21044",https://lh5.googleusercontent.com/p/AF1QipP5KtTfla0QTu_PIpfCJ3YcPvVTtGK9sI6I4aYc=w408-h271-k-no,Columbia
"126 Spit Brook Rd, Nashua, NH 03062",https://lh5.googleusercontent.com/p/AF1QipMqZ8YCpnBmBHItqA2OSirFNf0v9yw9jL0vs0wT=w408-h306-k-no,Nashua
"30 Civic Center Dr SE STE 120, Rochester, MN 55904",https://lh5.googleusercontent.com/p/AF1QipNnBfxEwdbklVEv1gHnCJ2E9rw8tnOqRE_mle4y=w408-h298-k-no,Rochester
"5901 South Highway 163, Columbia, MO 65203",https://lh5.googleusercontent.com/p/AF1QipP5DUmauBUTCvRTnIS8kAOmHYmgJSGGxM5EiUX0=w408-h306-k-no,Columbia
"1400 Patten Rd, Lookout Mountain, GA 30750",https://lh5.googleusercontent.com/p/AF1QipOXVnGTw1FHQazz3CifNXO6PVLrYwrYSkfvSvYT=w408-h306-k-no,Augusta
"45 Rockefeller Plaza, New York, NY 10111",https://lh5.googleusercontent.com/p/AF1QipMWCbdUms4DZlJQs2xy0SjFOcMs5h3e1h3-ex0=w408-h255-k-no,New York
"711 N Main St, Rockford, IL 61103",https://lh5.googleusercontent.com/p/AF1QipMTVNANueG88aQry44vievSLox3fghAbHXh8cTO=w408-h275-k-no,Rockford
"4651 Washington Street Extension, Wilmington, DE 19809",https://lh5.googleusercontent.com/p/AF1QipMWBlt-y-vVGfZfq9uyUgvONC0liHsXwl4KzQFc=w408-h306-k-no,Wilmington
"2600 Benjamin Franklin Pkwy, Philadelphia, PA 19130",https://lh5.googleusercontent.com/p/AF1QipN-2YqNT8GVQAv-PWbJtuOIiEJUMOZqZJH4KODk=w408-h272-k-no,Philadelphia
"1926 Market Center Blvd, Dallas, TX 75207",https://lh5.googleusercontent.com/p/AF1QipM20a6wSaGBBgRnWzZbfedyx-mEIuXQDJ13TqW9=w429-h240-k-no,Dallas
"1000 Elmwood Ave, Providence, RI 02907",https://lh5.googleusercontent.com/p/AF1QipPd5cqG8TLT9kLOLmhy1stX6SewOFInF99Wlr9R=w408-h544-k-no,Providence
"300 S Church St, Charlotte, NC 28202",https://lh5.googleusercontent.com/p/AF1QipPOGLOoqYOS2Tef0fHtSyD5PZDdLjExrUIZPwXH=w408-h272-k-no,Charlotte
"1219 E Burdick Expy, Minot, ND 58701",https://lh5.googleusercontent.com/p/AF1QipPsz2fYsBSXJIXcUsmIhaRHRyudesnQ6TIH5fX-=w408-h271-k-no,Minot
"318 Essex St, Salem, MA 01970",https://lh5.googleusercontent.com/p/AF1QipOlP6szS67W4DouoZIESIQLKRpMWnG4Uom95Aeq=w408-h306-k-no,Salem
